/name;/id;/keyword;/posts/origLang;/posts/id;/posts/message;/posts/comments/origLang;/posts/comments/id;/posts/comments/message
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1721625558060691";;"";"1721625558060691_1732614966961750";""
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1721625804727333";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1721625131394067";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1721509881405592";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1721065208116726";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1721065061450074";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1721064734783440";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"ur";"1537409773148938_1720817391474841";"نہ وہ عشق میں رہی گرمیاں ، نہ وہ حسن میں رہی شوخیاں،\nنہ وہ غزنوی میں تڑپ رہی ، نہ وہ خم ہے زلف ایاز میں ،\nجو میں سر بسجدہ ہوا کبھی ، تو زمیں سے آنے لگی صدا ،\nتیرا دل تو ہے صنم آشنا ، تجھے کیا ملے گا نماز میں .!!!٠\nعلامہ محمّد اقبال";;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1720807998142447";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1720807918142455";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1720807284809185";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1720807158142531";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1720795208143726";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1720635681493012";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1720365668186680";;"";"1720365668186680_1720613734828540";""
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1720365504853363";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1720070481549532";;;"1720070481549532_1720082904881623";":-)"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1720070481549532";;"es";"1720070481549532_1720079341548646";"YeSss nO douBT (y)"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"en";"1537409773148938_1719732068250040";"Welcome Friends New Admin Paro :-)";"";"1719732068250040_1732615320295048";""
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1719721598251087";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1719600534929860";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1719600431596537";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1719501008273146";;"tl";"1719501008273146_1719501888273058";":-P"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1719238578299389";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"sl";"1537409773148938_1719238318299415";":p";;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1719160271640553";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1718891388334108";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1718696908353556";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1718619431694637";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1718617755028138";;"tl";"1718617755028138_1718619658361281";":-P"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"id";"1537409773148938_1718481325041781";"PAgaL eK tujHy hi tO bAkhXhi hy DiL ki huKuMat\nYe terA xuLtaNat Hy xuLtaN bAN k rAhA kAr.......";"de";"1718481325041781_1718483231708257";",Grl Reham bhabi lgte hai :-P"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"id";"1537409773148938_1718481325041781";"PAgaL eK tujHy hi tO bAkhXhi hy DiL ki huKuMat\nYe terA xuLtaNat Hy xuLtaN bAN k rAhA kAr.......";"hr";"1718481325041781_1718519725037941";"Lv u 2"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"id";"1537409773148938_1718481325041781";"PAgaL eK tujHy hi tO bAkhXhi hy DiL ki huKuMat\nYe terA xuLtaNat Hy xuLtaN bAN k rAhA kAr.......";"so";"1718481325041781_1718515525038361";"khreyat"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"id";"1537409773148938_1718481325041781";"PAgaL eK tujHy hi tO bAkhXhi hy DiL ki huKuMat\nYe terA xuLtaNat Hy xuLtaN bAN k rAhA kAr.......";"id";"1718481325041781_1718515431705037";"😆 😆 😆 😆😉 Hannan Khan"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"id";"1537409773148938_1718481325041781";"PAgaL eK tujHy hi tO bAkhXhi hy DiL ki huKuMat\nYe terA xuLtaNat Hy xuLtaN bAN k rAhA kAr.......";"so";"1718481325041781_1718515588371688";"kuch nahi bss i loveee uuuu bolna ta  😊"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"en";"1537409773148938_1718463428376904";"Wellcome New Admin Mahi Rajput :-)";;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1710648302491750";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1710553445834569";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1710469052509675";;"en";"1710469052509675_1710469802509600";"Paro Segiterian chigne minge video :-P pr song my fvrt ;-)"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1710469052509675";;"da";"1710469052509675_1710641609159086";"hmmmmmm :-P"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1710469052509675";;"";"1710469052509675_1710648232491757";""
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1710469009176346";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1710468835843030";;;"1710468835843030_1718489561707624";":-)"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1710468835843030";;"so";"1710468835843030_1718489231707657";"hahaha AwsUm bUddy (y) ;)"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1710468389176408";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1700637976826116";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1700637930159454";;"so";"1700637930159454_1732616376961609";"Shame"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1700268120196435";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1700267323529848";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1700266670196580";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1700265840196663";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1700264473530133";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1700263963530184";;"tl";"1700263963530184_1718514668371780";":-P"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1700263963530184";;"de";"1700263963530184_1732616993628214";"Me"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1700263963530184";;"so";"1700263963530184_1718492321707348";"hahaha i agreeeeee :v"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1700263896863524";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1699309596958954";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"en";"1537409773148938_1692565254300055";"Wlcm again frndz .";;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"hu";"1537409773148938_1692503280972919";"Hannan khan bse yha k lea b admin rak lo .. Q k tere fans mai roz ba roz ezafa hota ja rha hn like esha :D :p disgusting";"id";"1692503280972919_1692539420969305";"Hahahaha yr ya page boht uper jana hai main khud ni chair rha esa filhal"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"hu";"1537409773148938_1692503280972919";"Hannan khan bse yha k lea b admin rak lo .. Q k tere fans mai roz ba roz ezafa hota ja rha hn like esha :D :p disgusting";"pl";"1692503280972919_1692786520944595";"achw achw :p"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"hu";"1537409773148938_1692503280972919";"Hannan khan bse yha k lea b admin rak lo .. Q k tere fans mai roz ba roz ezafa hota ja rha hn like esha :D :p disgusting";"de";"1692503280972919_1692788814277699";"G"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1619026884987226";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1613611115528803";;"so";"1613611115528803_1613899182166663";"Inbox main yr 11bja tak aao ga abhe zra bahir hu bzy"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1613611115528803";;"sw";"1613611115528803_1613898255500089";"Keya kam"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1613611115528803";;"id";"1613611115528803_1613893898833858";"Safai dyna ke kya zarort thi kahta dil kr rha tha tu kah deya janu"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1613611115528803";;"pl";"1613611115528803_1613893652167216";"Ni krwna elaaj"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1613611115528803";;;"1613611115528803_1613890832167498";":'("
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1613611115528803";;;"1613611115528803_1613868878836360";":-\\"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1613611115528803";;"en";"1613611115528803_1613905842165997";"Cel pr chat kr lain ga"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1613611115528803";;"vi";"1613611115528803_1613900095499905";"Phir mai nhi honga :-("
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1613611115528803";;"so";"1613611115528803_1613898635500051";"Haa nbx mai aajao"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1613611115528803";;"pl";"1613611115528803_1613898588833389";"Achw chor na usko apni bt krte hn ...."
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1613611115528803";;"id";"1613611115528803_1613898068833441";"Os ka zahan khrab tha tu or krta asi lrkyo ke bnd bajaya kr dra na kr"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1613611115528803";;"nl";"1613611115528803_1613897792166802";"Elaaj krwa de ... acha phir ek kam krte hn ..."
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1613611115528803";;"sw";"1613611115528803_1613897595500155";"Safae is lea k uska apna zehnn khrab ta .... \n\nJanu apni wali ko ab tk nhi kaha too sko to daur ki bt hn :-\\"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1613611115528803";;"en";"1613611115528803_1613893738833874";"Tera mod q of hai pta hai mjha"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1613611115528803";;"en";"1613611115528803_1613893102167271";"Mera b mood kal se off hn ..."
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1613611115528803";;"so";"1613611115528803_1613892978833950";"Too na apna elaaj us se krwa de bae .. wahi tujy sanbhal skti hn"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1613611115528803";;"de";"1613611115528803_1613869215502993";"Kuch to bta de"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1613611115528803";;"pt";"1613611115528803_1613869175502997";":O :O :-("
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1613611115528803";;"sw";"1613611115528803_1613868482169733";"Kea howa hn ... narazge kaise ?? kuch to bta de"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1613611115528803";;;"1613611115528803_1613868152169766";":-\\"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1613611115528803";;"en";"1613611115528803_1613867895503125";"Yup i knw that"
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1603717673184814";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1602370679986180";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1600694136820501";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"en";"1537409773148938_1597982523758329";"My Fvrt <3";;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1597561677133747";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1597547110468537";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1597546003801981";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1597545853801996";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1597350760488172";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1537436086479640";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1537435626479686";;;;
"Hannan Khan Humira Arshad";"1537409773148938";"Humira";"";"1537409773148938_1537429673146948";;;;
"Humira phamacy";"1051584951530636";"Humira";"fr";"1051584951530636_1193873600635103";"It does not \"cure\"";"en";"1193873600635103_1198481750174288";"what makes you say so gummy pettys"
"Humira phamacy";"1051584951530636";"Humira";"fr";"1051584951530636_1193873600635103";"It does not \"cure\"";"en";"1193873600635103_1198482133507583";"It doesn't cure it lowers the inflammation so that things are better"
"Humira phamacy";"1051584951530636";"Humira";"fr";"1051584951530636_1193873600635103";"It does not \"cure\"";"en";"1193873600635103_1198482546840875";"I'm on humira now and it is Not working so it is not \"curing\" because crohns is still there even tho you are on the medication. If it cured people would not still have issues"
"Humira phamacy";"1051584951530636";"Humira";"en";"1051584951530636_1051752001513931";"HUMIRA is a prescription medicine used:\n•To reduce the signs and symptoms of: ◦Moderate to severe rheumatoid arthritis (RA) in adults. HUMIRA can be used alone, with methotrexate, or with certain other medicines. HUMIRA may prevent further damage to your bones and joints and may help your ability to perform daily activities.\n◦Moderate to severe polyarticular juvenile idiopathic arthritis (JIA) in children 2 years of age and older. HUMIRA can be used alone, with methotrexate, or with certain other medicines.\n◦Psoriatic arthritis (PsA) in adults. HUMIRA can be used alone or with certain other medicines. HUMIRA may prevent further damage to your bones and joints and may help your ability to perform daily activities.\n◦Ankylosing spondylitis (AS) in adults.\n◦Moderate to severe Crohn's disease (CD) and to achieve and maintain clinical remission in adults who have not responded well to conventional treatments. HUMIRA is also used to reduce signs and symptoms and to achieve clinical remission in these adults who have lost response to or are unable to tolerate infliximab.\n◦Moderate to severe Crohn's disease (CD) and to achieve and maintain clinical remission in children 6 years of age and older when certain other treatments have not worked well enough.\n\n•In adults, to help get moderate to severe ulcerative colitis (UC) under control (induce remission) and keep it under control (sustain remission) when certain other medicines have not worked well enough. It is not known if HUMIRA is effective in people who stopped responding to or could not tolerate anti-TNF medicines.\n•To treat moderate to severe chronic plaque psoriasis (Ps) in adults who are ready for systemic therapy or phototherapy, and are under the care of a doctor who will decide if other systemic therapies are less appropriate.";;;
"Humira phamacy";"1051584951530636";"Humira";"";"1051584951530636_1051589491530182";;"nl";"1051589491530182_1290017961020666";"Helo"
"Humira's Ride";"121631671260561";"Humira";;;;;;
"Emei Humirante Tamandare";"1476554162619256";"Humira";;;;;;
"Humira Standı, Abant";"1387600074786822";"Humira";;;;;;
"Humirang Junkshop";"860149974028093";"Humira";;;;;;
"Humirang Brothers Home Sweet Home";"681604478619093";"Humira";;;;;;
"Humira House";"621506461202935";"Humira";;;;;;
"Humira News";"519357981488289";"Humira";;;;;;
"Humira";"502765166566989";"Humira";;;;;;
"Casa Ferrari Humira Village";"367859943230081";"Humira";;;;;;
"Humira Day";"262508417186081";"Humira";;;;;;
"Humiras!";"205468492807175";"Humira";;;;;;
"Humira's Babyshower!";"169828379748839";"Humira";;;;;;
"Humira I-Pic";"161547390653440";"Humira";;;;;;
"Hemma Med Humira";"146530335471003";"Humira";;;;;;
"Preston Muslim Girls School Khalids and Humiras Walima";"119726614780139";"Humira";;;;;;
"Humirah Syed";"212224699161176";"Humira";;;;;;
"Humirah Islamic Secondred School 42 Bai Buech Road Shall New Road Kissy Freetown Sierraleone";"792090630869122";"Humira";;;;;;
"Dr.humiras EDS.";"170021593146579";"Humira";;;;;;
"HG_Dolly";"1633441703647599";"Humira";"ur";"1633441703647599_1793495294308905";"۔۔۔۔مولا کن پہ بات رکی ھے\n\nکن فرما کہ______ بات بنے\n#D_D";;;
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1793493640975737";;;;
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1793492777642490";;;;
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1793491684309266";;;;
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1785731905085244";;"af";"1785731905085244_1792499184408516";"Awesome"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1785731295085305";;"en";"1785731295085305_1792499227741845";"Simply gorgeous"
"HG_Dolly";"1633441703647599";"Humira";"so";"1633441703647599_1776189969372771";"#ahhhhh❤";"lv";"1776189969372771_1776490252676076";"Zbrdast"
"HG_Dolly";"1633441703647599";"Humira";"tr";"1633441703647599_1776188916039543";"#luvly birds";;;
"HG_Dolly";"1633441703647599";"Humira";"en";"1633441703647599_1776187969372971";"#artistic face";;;
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1773129573012144";;;;
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1773128409678927";;"pl";"1773128409678927_1773546786303756";"Nyc"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1773127936345641";;;;
"HG_Dolly";"1633441703647599";"Humira";"en";"1633441703647599_1773127859678982";"#carving\n#work....";;;
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1773125859679182";;"lv";"1773125859679182_1773467019645066";"zbrdast"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1773125596345875";;;;
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1773125326345902";;;;
"HG_Dolly";"1633441703647599";"Humira";"af";"1633441703647599_1766095317048903";"#work";"hu";"1766095317048903_1766104407047994";"lovely"
"HG_Dolly";"1633441703647599";"Humira";"af";"1633441703647599_1766095317048903";"#work";"fr";"1766095317048903_1769070210084747";"Beautiful"
"HG_Dolly";"1633441703647599";"Humira";"af";"1633441703647599_1766095317048903";"#work";"hu";"1766095317048903_1769531110038657";"nys"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1764844627173972";;"it";"1764844627173972_1764906310501137";"impressive"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1764844627173972";;"nl";"1764844627173972_1776817155976719";"Hi"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1764826643842437";;"so";"1764826643842437_1764906403834461";"ma sha Allah"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1764826423842459";;"lv";"1764826423842459_1764906640501104";"zabardast"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1764826423842459";;"af";"1764826423842459_1774182306240204";"nive work"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1764825750509193";;"ro";"1764825750509193_1764906703834431";"great"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1764825213842580";;"tl";"1764825213842580_1764906830501085";"stay happy"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1764818540509914";;"ro";"1764818540509914_1764906980501070";"cute"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1731900340468401";;"fr";"1731900340468401_1764907060501062";"cause sadness"
"HG_Dolly";"1633441703647599";"Humira";"nl";"1633441703647599_1729589287366173";"Hey";"sw";"1729589287366173_1764907117167723";"hi"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1726493151009120";;"so";"1726493151009120_1764907177167717";"wao wao \nwaooooooooooooooo umda baba"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1726492777675824";;"tl";"1726492777675824_1764907303834371";"kaya bat hay"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1726492207675881";;"hu";"1726492207675881_1764820180509750";"Lovely"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1726492207675881";;"en";"1726492207675881_1764907480501020";"really it is lovely \nnice work"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1726491831009252";;"en";"1726491831009252_1764907707167664";"simply nice"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1722996711358764";;"af";"1722996711358764_1790328461292255";"So sweet."
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1722993048025797";;"tl";"1722993048025797_1764907830500985";"great baba"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1722992408025861";;"sw";"1722992408025861_1764907990500969";"uff zalim"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1722992244692544";;"af";"1722992244692544_1764908037167631";"keep working u r good \nreally good"
"HG_Dolly";"1633441703647599";"Humira";"ur";"1633441703647599_1711688792489556";"زندگی۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔ تھوڑا مسکرا \nاک تصویر لینی ہے تیرے ساتھ";"hu";"1711688792489556_1725541331104302";"Lovely"
"HG_Dolly";"1633441703647599";"Humira";"ur";"1633441703647599_1711688792489556";"زندگی۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔ تھوڑا مسکرا \nاک تصویر لینی ہے تیرے ساتھ";"so";"1711688792489556_1764908190500949";"zindagi hamesha waha muskarati hay \njaha apke aansoo bus say bahar hoo jatay hay"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1710034842654951";;"vi";"1710034842654951_1725541354437633";"Bht khob"
"HG_Dolly";"1633441703647599";"Humira";"en";"1633441703647599_1710032075988561";"October ____💜💛";"en";"1710032075988561_1764911397167295";"have no words 4 this"
"HG_Dolly";"1633441703647599";"Humira";"fi";"1633441703647599_1710030892655346";"My_____luv💜💛";"hu";"1710030892655346_1764911980500570";"nys"
"HG_Dolly";"1633441703647599";"Humira";"nl";"1633441703647599_1710030759322026";"1857.gems stone's";"so";"1710030759322026_1764912037167231";"wah wah \nkaya bat hay"
"HG_Dolly";"1633441703647599";"Humira";"nl";"1633441703647599_1710030235988745";"Cuteeeeeeeee";"nl";"1710030235988745_1725541471104288";"Cutieeeees"
"HG_Dolly";"1633441703647599";"Humira";"nl";"1633441703647599_1710030235988745";"Cuteeeeeeeee";"";"1710030235988745_1725541584437610";""
"HG_Dolly";"1633441703647599";"Humira";"nl";"1633441703647599_1710030235988745";"Cuteeeeeeeee";"en";"1710030235988745_1764912083833893";"really they r"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1710029765988792";;"so";"1710029765988792_1764912307167204";"good"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1710028819322220";;"so";"1710028819322220_1764912340500534";"kamal baba"
"HG_Dolly";"1633441703647599";"Humira";"de";"1633441703647599_1710028099322292";"B/W";"so";"1710028099322292_1764912443833857";"ahaaaaan \nsound genius"
"HG_Dolly";"1633441703647599";"Humira";"ro";"1633441703647599_1710026842655751";"Prepare. ..canvas";"en";"1710026842655751_1764913210500447";"simply best"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1710026105989158";;"so";"1710026105989158_1764913443833757";"aap jo b hoo bhae \nkamal hay kamal"
"HG_Dolly";"1633441703647599";"Humira";"en";"1633441703647599_1710025805989188";"Woman on park bench, NY 1957 by Yale Joel";"sw";"1710025805989188_1764913460500422";"wao"
"HG_Dolly";"1633441703647599";"Humira";"fr";"1633441703647599_1710024875989281";"Islamic ____details";"sw";"1710024875989281_1764913810500387";"kaya kehnay"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1710023952656040";;"so";"1710023952656040_1764913943833707";"kaya aankh hay \nammuch impress"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1710022379322864";;"so";"1710022379322864_1764914280500340";"hah wah jee"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1698763843782051";;"en";"1698763843782051_1764914320500336";"salute to ur thoughts"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1698763490448753";;"et";"1698763490448753_1764914390500329";"amazing ,just \nwaoooooooooooooooo"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1698762430448859";;"en";"1698762430448859_1764914860500282";"uffff \nu make me crazy by ur collection"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1698762047115564";;"en";"1698762047115564_1764915057166929";"wish \nthis page never end ever"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1698761850448917";;"en";"1698761850448917_1764915200500248";"one more wish about to b \nu become male \ni would have words"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1698761783782257";;"so";"1698761783782257_1764916107166824";"kamal zehan hay"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1698761677115601";;"tl";"1698761677115601_1764916470500121";"super say b opar baba"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1698761610448941";;"en";"1698761610448941_1764916737166761";"trembling heart"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1698761273782308";;"de";"1698761273782308_1764917260500042";"uffff uffff \nzabrdast saien"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1695662114092224";;"pl";"1695662114092224_1764917410500027";"nice nice"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1695657377426031";;"tl";"1695657377426031_1764917960499972";"cha jay ga vo banda jis nay apka page copy kar liya"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1695656504092785";;"pt";"1695656504092785_1764918460499922";"osm"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1695655774092858";;"sw";"1695655774092858_1764918733833228";"nice baba nice kitni tareef karoon\nwao"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1695655234092912";;"ro";"1695655234092912_1764918787166556";"great"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1695653644093071";;;;
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1695653294093106";;"so";"1695653294093106_1764918853833216";"allahhhhhhhhhh wah"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1695650407426728";;"lv";"1695650407426728_1764919057166529";"zabardast"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1695647807426988";;"tr";"1695647807426988_1764919170499851";"zabardast baba"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1695647807426988";;"tl";"1695647807426988_1764919220499846";"kaya hi bat hay"
"HG_Dolly";"1633441703647599";"Humira";"";"1633441703647599_1695647770760325";;"en";"1695647770760325_1764919480499820";"none of equal of ur mind"
