/name,/id,/keyword,/posts/origLang,/posts/id,/posts/message,/posts/comments/comments,/posts/comments/origLang,/posts/comments/id,/posts/comments/message,/posts/comments/likes
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_654072914694464","Jetzt kann man mich noch einfacher kontaktieren...\n\nhttp://hennaparty.de/kontakt.html",,,,,
"Henna Arts by Humira","412553218846436","Humira","nl","412553218846436_653673884734367","#Henna #HennaTattoo #Hennaparty #Humira #Bollywood #Orient #Mehndi\n#HennaFrankfurt",,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_653344364767319",,,,,,
"Henna Arts by Humira","412553218846436","Humira","nl","412553218846436_652335784868177","#Henna #HennaTattoo #HennaHeals #HennaCrown #Hennaparty #Humira #Bollywood #Orient #Mehndi\n#HennaFrankfurt",,"en","652335784868177_652350414866714","Subhanallah..crazy people out there",
"Henna Arts by Humira","412553218846436","Humira","nl","412553218846436_652335134868242","#HennaHeals #HennaCrown #Henna #Hennaparty",,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_649732181795204",,,,,,
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_649664198468669","Super Geschenkidee!",,,,,
"Henna Arts by Humira","412553218846436","Humira","nl","412553218846436_649580891810333","#Hennakerze #HennaTattoo #Hennaparty #Humira #Bollywood #Orient #Mehndi\n#HennaFrankfurt",,"de","649580891810333_649648761803546","Liebe Humira, die Kerze ist wunderschön geworden und es war eine Freude sie zur Henna-Feier zu verschenken! Vielen Dank für den herzlichen Kontakt!",
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_648242425277513","Flieg kleiner Schmetterling. 😊\n\nUnd wieder eine neue Mischung....mal sehen, wie der Schmetterling morgen und übermorgen aussieht.\n😁",,,,,
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_648049038630185","Meine neue Hennamischung. :-)\nVolle dunkle Farbentfaltung nach 2 Tagen.",,"so","648049038630185_648132181955204","Danke Jima El 😊",
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_648049038630185","Meine neue Hennamischung. :-)\nVolle dunkle Farbentfaltung nach 2 Tagen.",,"de","648049038630185_648135815288174","Genau so etwas hätte ich gern für ein braut foto shooting- was würde das kosten ? .....nicht in zeit, sondern in euro ;-)",
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_648049038630185","Meine neue Hennamischung. :-)\nVolle dunkle Farbentfaltung nach 2 Tagen.",,"de","648049038630185_648096711958751","Du wirst immer besser Humira Tuba. Mascha Allah, weiter so .",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_647761398658949",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_647021595399596",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_645889018846187",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_645846398850449",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_645843425517413",,,,,,
"Henna Arts by Humira","412553218846436","Humira","nl","412553218846436_645840252184397","#Henna #HennaTattoo #Hennaparty #Humira #Bollywood #Orient #Mehndi\n#HennaFrankfurt",,"de","645840252184397_646797782088644","Hallo liebe Tugba Asir. Dein Bild hat mir so gut gefallen, dass ich es in meine Slideshow auf meiner Webseite aufgenommen habe. http://hennaparty.de/index.html Ich würde mich über weitere Likes freuen.",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_645834308851658",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_645832292185193",,,,,,
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_645811675520588","Und los gehts. Ich freue mich auf euren Besuch.",,"de","645811675520588_646028022165620","Komm schnell und hilf mir. Bushra Tasnim",
"Henna Arts by Humira","412553218846436","Humira","nl","412553218846436_645663838868705","#Henna #Hennaabend #HennaTattoo #Hennaparty #Humira #Bollywood #Orient #Mehndi #HennaFrankfurt",,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_638189339616155",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_636448489790240",,,"pl","636448489790240_636581659776923","Wouwwwww",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_636448489790240",,,"es","636448489790240_636458159789273","Sara El Sana Fe",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_636065089828580",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_632787243489698",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_632408690194220",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_630526300382459",,,"de","630526300382459_630540370381052","Dankeschön. ☺️",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_630526300382459",,,"pl","630526300382459_634157573352665","Very nice",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_630526300382459",,,"de","630526300382459_630541413714281","Echt sehr schön , mashallah :-)",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_630526300382459",,,"de","630526300382459_630537517048004","Sehr schön Humira !!",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_630526300382459",,,"pl","630526300382459_630714210363668","Wow!",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_630526300382459",,,"de","630526300382459_630548113713611","Bahut khoob :-) ! Gelungenes Werk.",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_630335753734847",,,"es","630335753734847_630471903721232","Sara El",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_630335753734847",,,"so","630335753734847_630465063721916","Wow mashaAllah 😍",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_630335753734847",,,"hr","630335753734847_635686773199745","Julija Acimovic",
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_629829873785435","Liebe Freunde,\nwie wäre es denn mit einem Hauch von Orient mitten in eurer Stadt?\nIch würde mich freuen euch am 31.05.2015 auf dem Orient Basar in Frankfurt begrüßen zu dürfen. Anlässlich dieser besonderen Veranstaltung biete ich euch natürlich auch einen Sonderpreis für ein Hennatattoo an. ;-)\nAlso....es lohnt sich vorbeizukommen.\nEure Humira",,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_629412470493842",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_618636688238087",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_616802928421463",,,,,,
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_616404371794652","Zum Testen",,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_616400278461728",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_616399641795125",,,,,,
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_608046142630475","Hallo liebe Freunde,\n\naufgrund meines Studiums und meines Umzuges war ich in den letzten Wochen hier auf FB leider nicht mehr so aktiv. Auch Emails konnte ich leider nicht beantworten.\n\nIch hoffe, ihr habt Verständnis hierfür.\n\nMein Umzug geht noch bis Ende März. Ich werde die kommenden Tage alle Emails beantworten.\n\nGanz liebe Grüße\nEure Humira :-D",,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_590714761030280",,,,,,
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_590132264421863","Ich möchte mich hiermit bei allen für das schöne Jahr 2014 bedanken. Danke, dass ihr meine Seite geliked und auch fleißig Beiträge geteilt habt.\nIch freue mich sehr auf ein schönes und aufregendes neues Jahr mit einigen Überraschungen.\nAlso, schaut immer mal wieder hier rein, denn im nächsten Jahr gibt es ein professionelles Hennatattoo zu gewinnen. 😉\n\nGanz liebe Grüße\nEure Humira\n\n#Henna  #Jahr2015 #Überraschung #Gewinn",,,,,
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_589660851135671","Besucht auch einmal meine Webseite:\n\nwww.hennaparty.de\nwww.henna-frankfurt.de\n\n#Henna #Hennatattoo #Hennadesign #HennaFrankfurt #Bollywood #Hochzeit #Hennaabend #Marokko #Indien #Türkei #Mehndi #Mehndidesign #Hennakunst\n\nHenna Frankfurt",,,,,
"Henna Arts by Humira","412553218846436","Humira","nl","412553218846436_589143737854049","www.hennaparty.de\n\n#Henna #Hennatattoo #Hennadesign #HennaFrankfurt #Bollywood #Hochzeit #Hennaabend #Marokko #Indien #Türkei #Mehndi #Mehndidesign #Hennakunst\n\nHenna Frankfurt",,"et","589143737854049_589436241158132","Das sieht sooooo toll aus",
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_576498792451877","Und wieder unterwegs.... :-)\ndiesmal mit @Chiedza Indashio",,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_564995200268903",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_562525533849203",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_562197243882032",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_561714730596950",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_561312593970497",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_558380664263690",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_557274934374263",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_557080951060328",,,"de","557080951060328_557274334374323","Vielen Dank liebe Bella. Je nach Körperregion und Hauttyp ca. 2-3 Wochen. :-)",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_557080951060328",,,"de","557080951060328_557220297713060","Wunderschön! Wie lange hält das? 😀",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_556642454437511",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_556642397770850",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_555458111222612",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_555395644562192",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_554893377945752",,,,,,
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_554294918005598","Heute wieder im Einsatz - Tag der offenen Moschee",,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_554201421348281",,,,"554201421348281_554322414669515",":)",
"Henna Arts by Humira","412553218846436","Humira","ro","412553218846436_551201104981646","Eid Special...",,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_550594501708973",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_550128985088858",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_548160911952332",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_547790605322696",,,,,,
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_546561682112255","Ich bin wieder aus dem Urlaub zurück. :)",,"de","546561682112255_547133095388447","Fine",
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_546561682112255","Ich bin wieder aus dem Urlaub zurück. :)",,"id","546561682112255_546618255439931","Darun",
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_528381510596939","Henna Arts by Humira ist wieder unterwegs im Dienste der Hennakunst ;-)\n\nDanke an MOKKATEERIA Frankfurt.\n\nhttps://www.facebook.com/Mokkateeria",,,,,
"Henna Arts by Humira","412553218846436","Humira","et","412553218846436_527636114004812","Test",,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_525027177599039",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_522771594491264",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_519309351504155",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_518881298213627",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_516095081825582",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_512652042169886",,,,,,
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_511693282265762","Henna in und um Frankfurt und im Rhein-Main-Gebiet. \n\nPerfekt für:\n\n- Hennaabende\n- Hennapartys\n- Veranstaltungen\n- Kulturfeste\n- Orientalische Feiern\n- Kindergeburtstage\n- und noch vieles mehr....\n\nkontakt@hennaparty.de\nhttp://www.hennaparty.de/hennaparty.html",,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_510537275714696",,,,,,
"Henna Arts by Humira","412553218846436","Humira","sv","412553218846436_507690535999370","Oma Hand :)",,"ar","507690535999370_507795945988829","بالصحة والعافية",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_506167079485049",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_506106856157738",,,"de","506106856157738_506134136155010","Danke Schatzi",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_506106856157738",,,"de","506106856157738_506133146155109","Asmaa Aha <3 <3 <3 \nWirklich ein wunderschönes Henna :)",
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_502121343222956","Gestern nacht, Heute Morgen und jetzt.",,,,,
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_502074086561015","Ich habe gestern Nacht gemalt und heute Morgen bekomme so eine Farbe.",,"ar","502074086561015_502312113203879","ماشاء الله جميلة",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_501718779929879",,,,,,
"Henna Arts by Humira","412553218846436","Humira","nl","412553218846436_498654566902967","Hennaabend Kerzen ( als Dekoration )",,"da","498654566902967_498777286890695","Danke danke. 😄",
"Henna Arts by Humira","412553218846436","Humira","nl","412553218846436_498654566902967","Hennaabend Kerzen ( als Dekoration )",,"de","498654566902967_498771356891288","Humeira machst das echt schön",
"Henna Arts by Humira","412553218846436","Humira","nl","412553218846436_498654566902967","Hennaabend Kerzen ( als Dekoration )",,"de","498654566902967_498734053561685","meine =D",
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_497927360309021","Ein Baby Hand. :)",,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_495469610554796",,,"pl","495469610554796_505666452868445","owo",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_495469610554796",,,"pl","495469610554796_497940830307674","Owo...",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_494938057274618",,,,,,
"Henna Arts by Humira","412553218846436","Humira","en","412553218846436_472156002886157","Die ersten Henna Arts by Humira Broschüren sind fertig. :)\nDiese findet ihr in ganz ausgewählten Läden. ;)\n\nMy first Henna Arts by Humira brochures are ready. :)\nYou will find them in special stores ;)",,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_469885199779904",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_469257769842647",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_456683211100103",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_456416521126772",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_455352944566463",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_455060877929003",,,"de","455060877929003_954151","Ma shaa allah, schwester,ich wusste nicht das du so was machst ! Kommst du auch nach hause ?",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_455060877929003",,,"af","455060877929003_953642","amr wife kkk diea di oooooo ...fubi",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_443056445796113",,,"en","443056445796113_497948993640191","thanks. :)",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_443056445796113",,,"en","443056445796113_915808","Thanks sis.",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_443056445796113",,,"sw","443056445796113_497940123641078","Amazing...",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_442092555892502",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_440073136094444",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_440060862762338",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_439010982867326",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_438785122889912",,,"en","438785122889912_1000513","Ya, Professionally e to. Box & Candel er upor 1 ta bises colour use kori jetate agun dhore jaina ( gorome gole jai) :)",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_438785122889912",,,"en","438785122889912_1000488","tui ke ata professionally krsish?ank  sundor hosa.box & candel ar upor ke dea kj korish?",
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_438589379576153","...und ist erst der Anfang... \n:-D",,,,,
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_438560819579009","Das Versenden geht los.\n1 von 35\nWer jetzt noch bestellt, erhält noch VOR Weihnachten ein Unikat ;)",,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_437885699646521",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_437361216365636",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_436744909760600",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_435634426538315",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_435357986565959",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_433905870044504",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_433207730114318",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_432586653509759",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_432207433547681",,,"de","432207433547681_877496","Wonderful",
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_431506620284429","So...jetzt mal wieder ein Hennabild von gestern Abend. :)",,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_430719800363111","http://www.ebay.de/itm/181261024784?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1558.l2649",,,,,
"Henna Arts by Humira","412553218846436","Humira","no","412553218846436_430234367078321","Adventskerzen im Orientstyle :-)\n\nhttp://www.ebay.de/itm/181261024784?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1558.l2649",,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_430033047098453","http://cgi.ebay.de/ws/eBayISAPI.dll?ViewItem&item=181259629900",,,,,
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_427758000659291","Und mal wieder ein Henna :-D\r\nDiesmal ein Henna, was ich mir selbst auf meinen eigenen linken Arm gemalt habe.",,,,,
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_425168684251556","Die ersten Weihnachtskerzen der großen Bestellung...",,,,,
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_424899884278436","So...die Kerzen für den ersten großen Auftrag sind da!!!\r\n\r\n20 Kerzen für ein Frankfurter Unternehmen, die die individualisierten Kerzen an ihre Geschäftspartner als Weihnachtspäckchen verschicken möchten. \r\n\r\nLOS GEHTS.... :-D",,,,,
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_424496914318733","Als Geschenk verpackt und verschickt. :)\nBestellt auch eure individuellen Kerzen.",,"de","424496914318733_854256","Vielen Dank. Gerne kreiere ich auch Kerzen auf Wunsch. :)",
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_424496914318733","Als Geschenk verpackt und verschickt. :)\nBestellt auch eure individuellen Kerzen.",,"de","424496914318733_853154","Vielen Dank Penny.\nThanks Zeba.",
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_424496914318733","Als Geschenk verpackt und verschickt. :)\nBestellt auch eure individuellen Kerzen.",,,"424496914318733_854270","Willkommen@Humira",
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_424496914318733","Als Geschenk verpackt und verschickt. :)\nBestellt auch eure individuellen Kerzen.",,"de","424496914318733_854245","Die Kerzen sind schön",
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_424496914318733","Als Geschenk verpackt und verschickt. :)\nBestellt auch eure individuellen Kerzen.",,"de","424496914318733_852785","Humira, die Kerzen sind super!!",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_423377421097349",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_422541051180986",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_422198804548544","http://www.ebay.de/itm/181238086192?ssPageName=STRK:MESOX:IT&_trksid=p3984.m1559.l2649",,,,,
"Henna Arts by Humira","412553218846436","Humira","et","412553218846436_420894404678984","€ 12,99\n\nhttp://www.ebay.de/itm/181238116325?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1558.l2649",,,,,
"Henna Arts by Humira","412553218846436","Humira","et","412553218846436_420894274678997","€ 11,99\n\nhttp://www.ebay.de/itm/181238081670?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1558.l2649",,,,,
"Henna Arts by Humira","412553218846436","Humira","et","412553218846436_420893968012361","€ 9,99\n\nhttp://www.ebay.de/itm/181238086192?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1558.l2649",,,,,
"Henna Arts by Humira","412553218846436","Humira","et","412553218846436_420893844679040","€ 7,99\n\nhttp://www.ebay.de/itm/181238097333?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1558.l2649",,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_420840054684419",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_420253988076359",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_419857351449356",,,,,,
"Henna Arts by Humira","412553218846436","Humira","es","412553218846436_419573871477704","Eid Special ;)",,,,,
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_418546164913808","Und hier noch ein weiteres Produkt von mir:\n\nhttp://de.dawanda.com/product/52277011-Orientalische-Henna-Kerzen-inkl-2-Kerzenhalter",,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_418519234916501",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_417969324971492",,,"so","417969324971492_835553","not bad....",
"Henna Arts by Humira","412553218846436","Humira","de","412553218846436_417264855041939","Mein eigener Shop auf Dawanda.de\nHier auf der Facebookseite werdet ihr stets über neue Produkte informiert.\n\nBITTE TEILEN. Danke :)\n\nMy own shop on Dawanda.de\nHere on Facebook you'll stay up to date about my new products.\n\nPLEASE SHARE. THX.\n\nhttp://de.dawanda.com/product/52143383-Orientalische-Weihnachts-Hochzeits-Henna-Kerzen",,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_417245521710539",,,,,,
"Henna Arts by Humira","412553218846436","Humira",,"412553218846436_416635828438175",":)",,,,,
"Henna Arts by Humira","412553218846436","Humira",,"412553218846436_416188698482888","09.10.13",,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_415931445175280",,,"sl","415931445175280_831219","moombati gulir bie ti sajano hoece.",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_415931445175280",,,"en","415931445175280_831188","Cool……",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_415552575213167",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_413688715399553",,,"en","413688715399553_831580","Valo mombate kothae peacis?",
"Henna Arts by Humira","412553218846436","Humira","hr","412553218846436_413688525399572","Deko (blau)",,,,,
"Henna Arts by Humira","412553218846436","Humira","af","412553218846436_413688412066250","Deko",,,,,
"Henna Arts by Humira","412553218846436","Humira","en","412553218846436_413654895402935","Made by Humira.",,,,,
"Henna Arts by Humira","412553218846436","Humira",,"412553218846436_413626452072446","29.09.13",,"lv","413626452072446_831221","hat sajiecis kno?",
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_413614572073634",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_413614128740345",,,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_413613942073697",,,,,,
"Henna Arts by Humira","412553218846436","Humira",,"412553218846436_413613295407095","29.09.13",,,,,
"Henna Arts by Humira","412553218846436","Humira","","412553218846436_413613188740439",,,,,,
"Henna Arts by Humira","412553218846436","Humira",,"412553218846436_412608468840911","28.09.2013 :)",,,,,
"HUMIRAS.IT","113657311978562","Humira","","113657311978562_142840089198697",,,,,,
"Humira Nasiri","246856582411586","Humira","","246856582411586_270892256674685",,,,,,
"Humira Nasiri","246856582411586","Humira","","246856582411586_270888963341681",,,,,,
"Humira Nasiri","246856582411586","Humira","fa","246856582411586_270888533341724","هر کسی این عکس را دیدید برای شادی روح پدربزرگم دعا کند",,,,,
"Humira Nasiri","246856582411586","Humira","","246856582411586_270808386683072",,,,,,
"Humira Nasiri","246856582411586","Humira","","246856582411586_270806950016549",,,,,,
"Humira Nasiri","246856582411586","Humira","","246856582411586_246869972410247",,,,,,
"Humira Nasiri","246856582411586","Humira","","246856582411586_246856882411556",,,,,,
"Humira.esport","304485393272447","Humira","fr","304485393272447_304626093258377","Live se soir ? 😉",,,,,
"Humira.esport","304485393272447","Humira","","304485393272447_304570903263896",,,,,,
"Humira.esport","304485393272447","Humira","","304485393272447_304530836601236",,,,,,
"Humira.esport","304485393272447","Humira","","304485393272447_304512376603082",,,,,,
"Humira.esport","304485393272447","Humira","","304485393272447_304493856604934",,,,,,
"Humirage","165245530165005","Humira","en","165245530165005_431458996876989","EARN Php 30,000 per day\n\nEARN Php 210,000 per week\n\nEARN Php 900,000.00 per month\n\nTHIS IS NOT A SCAM\n\n5 Ways to Earn with Vmobile \"Fast Track Package\"\n\n1. Buy and Sell of Prepaid Loads - Earn up to 13% per load you sell.\n\nEarn up to 12% as a retailer + 1% as a dealer= 13%\n\nAssuming:\nYou sell 1,000 worth of Load per Day\n\n1,000 x 30 days = P 30,000 get 13% = P3,900.00\n\n2. Retailer Activation Cards - Earn 250.00 per retailer subscription cards sold\n\nSample Computation = P250 cards x 20 = P5,000.00\n\n3. Lifetime Retailer Override - Earn 1% on all the LOADS sold by your RETAILERS.\n\nAssuming:\n\n20 Retailers x 500 sold per day = 10,000 x 30 days = 30,000 x 1% = P3,000 per month.\n\n4. and 5. Earnings OPTIONAL Business Opportunity\n\n4. Franchise Sales Incentive -\n\nEndorse the Loading system and earn 500.00 for every Dealership Account Sold\nAssuming\nYou sold 30 Dealership Package...30 x 500 = P15,000.00\n\n5. Franchise Royalty Bonus -\n\nTrain a dealer to be a dealer consultant and the company will give you an additional 500.00 for every Dealership kit sold by your dealers on both teams A and B.\n\nMaximum Earning in Franchise Royalty Bonus\n\nSAFETY NET\n\nEARN Php 30,000 per day\n\nEARN Php 210,000 per week\n\nEARN Php 900,000.00 per month\n\n___feel free to contact us:\n09225972978 Sun\n09359711506 Globe",,,,,
"Humirage","165245530165005","Humira","tl","165245530165005_165548666801358","a HUMBLE beggining. . .",,,,,
"Humirage","165245530165005","Humira","en","165245530165005_168114309879297","pls support the indie band..:*",,,,,
"Humirage","165245530165005","Humira","en","165245530165005_122766697785051","the humirage acoustic band...;)\n\nI sent you a smiley! Want to see it? http://www.facebook.com/apps/application.php?id=116318625062183&v=app_4949752878&partner=ZNzfb008_GRxdm035YYPH",,,,,
"Randall's Humira Medicine","1664871547127159","Humira","en","1664871547127159_1686763688271278","Just wanted to touch base with everyone. Not much has changed in the way of remission of my crohn's. I have however been accepted in to a group called Prometheus that helps gets the medicine awaiting results from blood tests I may have access to low cost medicine in the near future. Things are going great with my wife and son. He is growing like a tree.",,"en","1686763688271278_1707889666158680","I was not deemed eligible for the program. Figures. Good thing i didn't put a lot hope in to this or it would have devastating..",
"Randall's Humira Medicine","1664871547127159","Humira","en","1664871547127159_1666793220268325","Hi everyone I just wanted to thanks you for continued support. Thanks to you guys for being so generous and taking time to help this person in need. I love you all. Thanks again for helping me find the light in all the darkness",,,,,
"Randall's Humira Medicine","1664871547127159","Humira","","1664871547127159_1664874980460149",,,,,,
"Randall's Humira Medicine","1664871547127159","Humira","en","1664871547127159_1664874643793516","Just sharing this will raise awareness and help the cause. With remission of crohn's it would dramaticly increase the quality of life . I would love to spend more time with my family. I am tired of always feeling miserable , always staying behind, always waiting on it to get better.",,,,,
"Randall's Humira Medicine","1664871547127159","Humira","en","1664871547127159_1664874380460209","I would like to thank you landing on my page. I have a favor to ask you. Would you share my page at least once? Just one share per person greatly increases the chance of a donor.",,,,,
